"","X","temperature","lower","rain","month","yr"
"3999",3999,14,4.5,0.3,12,1997
"4000",4000,14,-1,0,12,1997
"4001",4001,8.8,0.2,0,12,1997
"4002",4002,10.5,1.5,0,12,1997
"4003",4003,6.5,2,0,12,1997
"4004",4004,3.3,-2,0.1,12,1997
"4005",4005,9.3,-0.7,11.6,12,1997
"4006",4006,10,6.6,4.5,12,1997
"4007",4007,10,6,0,12,1997
"4008",4008,9,5,0,12,1997
"4009",4009,6.3,3.5,0.5,12,1997
"4010",4010,8.3,5.5,6.7,12,1997
"4011",4011,13.3,7.5,2.2,12,1997
"4012",4012,13.5,7.8,5.1,12,1997
"4013",4013,12.2,6.5,4.7,12,1997
"4014",4014,9.5,4,0,12,1997
"4015",4015,8,-1,0,12,1997
"4016",4016,7.5,-1.2,0.4,12,1997
"4017",4017,9,-0.3,1.3,12,1997
"4018",4018,11.6,-1.8,3.6,12,1997
"4019",4019,9.3,1.5,0.3,1,1998
"4020",4020,9.5,2.2,16.7,1,1998
"4021",4021,12.5,5.3,8.6,1,1998
"4022",4022,10.8,2.5,4.2,1,1998
"4023",4023,8.8,1,16,1,1998
"4024",4024,6.5,-1,7,1,1998
"4025",4025,12,-0.5,5.6,1,1998
"4026",4026,11.5,4.3,2.9,1,1998
"4027",4027,12.8,10,0.5,1,1998
"4028",4028,14.8,6.3,0,1,1998
"4029",4029,13.3,2.5,0.1,1,1998
"4030",4030,11.5,7.5,0,1,1998
"4031",4031,11.3,6.5,0.4,1,1998
"4032",4032,12.5,6.5,7.6,1,1998
"4033",4033,10.3,3.8,1.7,1,1998
"4034",4034,11.5,5.3,1,1,1998
"4035",4035,9,3.3,0.1,1,1998
"4036",4036,9.8,5.5,5.2,1,1998
"4037",4037,9.3,5.3,6.5,1,1998
"4038",4038,6.3,-0.5,0,1,1998
"4039",4039,4.8,-3,0,1,1998
"4040",4040,6.5,0,0,1,1998
"4041",4041,6,-4,0,1,1998
"4042",4042,4.5,-2.3,0,1,1998
"4043",4043,7.5,1,0,1,1998
"4044",4044,4.5,1,0,1,1998
"4045",4045,6,-2,0,1,1998
"4046",4046,3.8,-0.3,0,1,1998
"4047",4047,4.5,-4,0.3,1,1998
"4048",4048,7.3,-1.3,0,1,1998
"4049",4049,7.1,-0.3,0,1,1998
"4050",4050,4.5,2.3,1.2,1,1998
"4051",4051,6.2,-4.7,0.1,2,1998
"4052",4052,4,-6,0.1,2,1998
"4053",4053,6.5,-3.5,0,2,1998
"4054",4054,6.3,-4.5,0,2,1998
"4055",4055,8,4,0,2,1998
"4056",4056,10.3,3.8,0,2,1998
"4057",4057,9,2.5,0,2,1998
"4058",4058,9,7.8,3,2,1998
"4059",4059,11.5,2.5,0,2,1998
"4060",4060,10.5,6,0,2,1998
"4061",4061,11.5,7,0,2,1998
"4062",4062,14.5,7,0,2,1998
"4063",4063,15,5.8,0,2,1998
"4064",4064,18,-0.5,0,2,1998
"4065",4065,17.5,-0.6,0,2,1998
"4066",4066,16.8,2,0,2,1998
"4067",4067,12.3,0.5,0,2,1998
"4068",4068,13,0.8,0,2,1998
"4069",4069,11.1,3.5,0.2,2,1998
"4070",4070,12.8,7,0,2,1998
"4071",4071,14.5,7.5,0,2,1998
"4072",4072,11.4,1.9,1.4,2,1998
"4073",4073,10,1.5,0.5,2,1998
"4074",4074,11.8,4.8,2.3,2,1998
"4075",4075,11.3,1,0,2,1998
"4076",4076,12.7,3.6,0,2,1998
"4077",4077,9.3,6.5,0,2,1998
"4078",4078,10,2.9,1.2,2,1998
"4079",4079,7.3,1.5,0,3,1998
"4080",4080,10.3,5.5,0,3,1998
"4081",4081,12.5,7.8,7.3,3,1998
"4082",4082,14.8,7,6.1,3,1998
"4083",4083,11,4,0,3,1998
"4084",4084,11,6,8,3,1998
"4085",4085,12.8,5.8,5.7,3,1998
"4086",4086,13,7.3,0.3,3,1998
"4087",4087,10.5,-3.8,0.5,3,1998
"4088",4088,9,-2.5,0,3,1998
"4089",4089,9,-2.8,6,3,1998
"4090",4090,9.5,-0.5,0,3,1998
"4091",4091,8,2.5,1.3,3,1998
"4092",4092,11.5,1.9,0.3,3,1998
"4093",4093,10.3,4.4,0,3,1998
"4094",4094,10.5,7,0,3,1998
"4095",4095,11,7.8,0,3,1998
"4096",4096,12.3,3.5,0,3,1998
"4097",4097,14,2,0,3,1998
"4098",4098,13,0.5,0,3,1998
"4099",4099,12.5,6.5,0,3,1998
"4100",4100,10.5,6,0,3,1998
"4101",4101,12.5,0,0,3,1998
"4102",4102,10,1,2.4,3,1998
"4103",4103,9.5,4,3.7,3,1998
"4104",4104,10.5,5.5,4.2,3,1998
"4105",4105,12.8,9.5,1.7,3,1998
"4106",4106,14.5,8,0,3,1998
"4107",4107,16.4,6.4,0.5,3,1998
"4108",4108,17.5,12,0.4,3,1998
"4109",4109,15.3,2,0,3,1998
"4110",4110,15,3.8,2.1,4,1998
"4111",4111,13,7,3.2,4,1998
"4112",4112,13.5,7,4.3,4,1998
"4113",4113,14,5.5,8.8,4,1998
"4114",4114,14,5.5,0.1,4,1998
"4115",4115,13.8,6,8.3,4,1998
"4116",4116,13.5,4.5,0.7,4,1998
"4117",4117,13.8,1.8,0.6,4,1998
"4118",4118,13,4.8,11.8,4,1998
"4119",4119,10.8,2.5,4.2,4,1998
"4120",4120,8.2,3.8,2.3,4,1998
"4121",4121,8,-1.3,1.7,4,1998
"4122",4122,8.5,-1.5,0,4,1998
"4123",4123,8.5,-1.5,0,4,1998
"4124",4124,7.5,-1.5,7.2,4,1998
"4125",4125,6.5,-0.1,7.4,4,1998
"4126",4126,8.4,3,4.4,4,1998
"4127",4127,7.8,3,0.4,4,1998
"4128",4128,9,4.7,4.1,4,1998
"4129",4129,13,4.8,9.1,4,1998
"4130",4130,14.3,3.5,0,4,1998
"4131",4131,14.3,8.3,0.4,4,1998
"4132",4132,22.1,9.8,4.6,4,1998
"4133",4133,13.5,7.9,1,4,1998
"4134",4134,16.1,8.6,3.8,4,1998
"4135",4135,16.4,2.2,5.3,4,1998
"4136",4136,14.8,1.8,2.4,4,1998
"4137",4137,13.5,1.5,3.3,4,1998
"4138",4138,14.8,3,1.1,4,1998
"4139",4139,17,8.9,0.3,4,1998
"4140",4140,13.4,7,0,5,1998
"4141",4141,11,7.6,0.3,5,1998
"4142",4142,16.1,5,0.4,5,1998
"4143",4143,13.3,0.3,0,5,1998
"4144",4144,16,7.3,0,5,1998
"4145",4145,15,9.5,0.1,5,1998
"4146",4146,16.5,11,0,5,1998
"4147",4147,16.5,7.5,0,5,1998
"4148",4148,22.5,7.8,0,5,1998
"4149",4149,22,8.3,0,5,1998
"4150",4150,23.5,10,0,5,1998
"4151",4151,23,10,0,5,1998
"4152",4152,23,10,0,5,1998
"4153",4153,25,14.5,5.5,5,1998
"4154",4154,23.5,10.5,7.2,5,1998
"4155",4155,25.5,7,0,5,1998
"4156",4156,24.5,7,0,5,1998
"4157",4157,22.3,4.8,0,5,1998
"4158",4158,24,6,0,5,1998
"4159",4159,24.3,6.3,0,5,1998
"4160",4160,23.5,12.5,0,5,1998
"4161",4161,18.5,5,0,5,1998
"4162",4162,18.5,5,0,5,1998
"4163",4163,16,5,0,5,1998
"4164",4164,18.1,4.8,0,5,1998
"4165",4165,19.3,10.5,0.9,5,1998
"4166",4166,16,6.5,5.7,5,1998
"4167",4167,12.5,6.3,1.1,5,1998
"4168",4168,17.3,8.3,0.3,5,1998
"4169",4169,19.3,3,0,5,1998
"4170",4170,22.5,11.5,3.5,5,1998
"4171",4171,19.8,5,0,6,1998
"4172",4172,20.8,12,11.1,6,1998
"4173",4173,18.8,9.3,2.9,6,1998
"4174",4174,18.6,9,0.1,6,1998
"4175",4175,17.6,7.5,0,6,1998
"4176",4176,19.2,13.2,0,6,1998
"4177",4177,22.6,9.8,1.1,6,1998
"4178",4178,20.3,10.3,1.3,6,1998
"4179",4179,16.3,6,3,6,1998
"4180",4180,19.3,10.8,4.3,6,1998
"4181",4181,17,8.4,7.8,6,1998
"4182",4182,12.5,5,3.2,6,1998
"4183",4183,16.3,8,0.3,6,1998
"4184",4184,14.8,10.5,13.5,6,1998
"4185",4185,18,10.5,2.1,6,1998
"4186",4186,16.5,11.5,0,6,1998
"4187",4187,17.5,8.8,0,6,1998
"4188",4188,17.2,11,2.8,6,1998
"4189",4189,19.5,13.5,0.6,6,1998
"4190",4190,25.4,11.2,0.1,6,1998
"4191",4191,28.5,16.5,0,6,1998
"4192",4192,24,10.8,0,6,1998
"4193",4193,20.5,12.5,1.3,6,1998
"4194",4194,20.3,14,0.7,6,1998
"4195",4195,23,12.5,7.5,6,1998
"4196",4196,19.5,11,1.4,6,1998
"4197",4197,17.8,12.5,6.7,6,1998
"4198",4198,19.8,10.3,5.7,6,1998
"4199",4199,21,10.5,0.2,6,1998
"4200",4200,18.1,12.8,8.5,6,1998
"4201",4201,19.3,11.3,0,7,1998
"4202",4202,20,8.8,0,7,1998
"4203",4203,17.5,7.8,0,7,1998
"4204",4204,19.8,11,0,7,1998
"4205",4205,19.5,12.5,0,7,1998
"4206",4206,22.3,15,0.1,7,1998
"4207",4207,18,13,0.3,7,1998
"4208",4208,19.6,8.5,0,7,1998
"4209",4209,22.3,13.5,0,7,1998
"4210",4210,21.3,14.5,0.5,7,1998
"4211",4211,20,13.5,0.1,7,1998
"4212",4212,17.8,13.5,7.3,7,1998
"4213",4213,18.5,10.5,3.5,7,1998
"4214",4214,18.5,10,5.4,7,1998
"4215",4215,18.8,11.5,0,7,1998
"4216",4216,19,12,2.2,7,1998
"4217",4217,21.5,12.8,0.2,7,1998
"4218",4218,21.3,11.5,0,7,1998
"4219",4219,20.8,9,0,7,1998
"4220",4220,23,10,0,7,1998
"4221",4221,25,14.8,0.4,7,1998
"4222",4222,19.5,11.8,0,7,1998
"4223",4223,21.5,13.8,4.3,7,1998
"4224",4224,21.5,9,0,7,1998
"4225",4225,21,6.5,0,7,1998
"4226",4226,22,7.5,0,7,1998
"4227",4227,20.8,11.8,4.4,7,1998
"4228",4228,22,12.5,0,7,1998
"4229",4229,19.5,13.8,0.7,7,1998
"4230",4230,20.8,12,0,7,1998
"4231",4231,21.2,12.2,0,7,1998
"4232",4232,21.4,9.8,0,8,1998
"4233",4233,22.4,8.5,3,8,1998
"4234",4234,20.8,7.8,0.2,8,1998
"4235",4235,18,11.5,1.3,8,1998
"4236",4236,21.8,9.5,0,8,1998
"4237",4237,25.3,10,0,8,1998
"4238",4238,25.9,10.4,0,8,1998
"4239",4239,28.4,12,0,8,1998
"4240",4240,29.5,13.9,0,8,1998
"4241",4241,26,12.8,0,8,1998
"4242",4242,30.5,12.8,0,8,1998
"4243",4243,29.5,13,0,8,1998
"4244",4244,22.6,11,0,8,1998
"4245",4245,21.6,14,0,8,1998
"4246",4246,26,13.2,7.2,8,1998
"4247",4247,21.8,7,0,8,1998
"4248",4248,23.5,12.8,0,8,1998
"4249",4249,24.5,12.8,0,8,1998
"4250",4250,22.3,6,0,8,1998
"4251",4251,24.8,10.8,0,8,1998
"4252",4252,20.8,15,0.2,8,1998
"4253",4253,22.3,11.3,0,8,1998
"4254",4254,19.8,7.8,0.6,8,1998
"4255",4255,18.8,11.5,4.8,8,1998
"4256",4256,18.8,6,0.1,8,1998
"4257",4257,21.8,15,0.2,8,1998
"4258",4258,17.7,5.2,0,8,1998
"4259",4259,20.1,4.5,0,8,1998
"4260",4260,18.7,7.3,0,8,1998
"4261",4261,22,8.5,0,8,1998
"4262",4262,21.8,9.2,0,8,1998
"4263",4263,22.3,14,1.1,9,1998
"4264",4264,24.8,11.5,0,9,1998
"4265",4265,23.3,13.8,24.3,9,1998
"4266",4266,21.2,9,0,9,1998
"4267",4267,19.5,14,19.6,9,1998
"4268",4268,20.3,11,3.8,9,1998
"4269",4269,20.3,14.5,0.7,9,1998
"4270",4270,22,14.5,2.3,9,1998
"4271",4271,21.8,15,0.3,9,1998
"4272",4272,20.5,14.5,2.6,9,1998
"4273",4273,19.5,10,0,9,1998
"4274",4274,17.8,6,2.1,9,1998
"4275",4275,14.8,5.6,4.5,9,1998
"4276",4276,15.5,7,0,9,1998
"4277",4277,16.5,9,1.2,9,1998
"4278",4278,18.5,8,0.1,9,1998
"4279",4279,17.8,7,0,9,1998
"4280",4280,18,8.8,0,9,1998
"4281",4281,20.5,14,0,9,1998
"4282",4282,23.5,8.8,0,9,1998
"4283",4283,21.8,12.5,0,9,1998
"4284",4284,21.5,11,0,9,1998
"4285",4285,19,9.5,0,9,1998
"4286",4286,21.6,10.9,0,9,1998
"4287",4287,22.2,11.9,0,9,1998
"4288",4288,22.6,11.6,0,9,1998
"4289",4289,20.8,13,18.6,9,1998
"4290",4290,18.5,13.8,2.7,9,1998
"4291",4291,17.5,11,0,9,1998
"4292",4292,16.3,12.8,4.5,9,1998
"4293",4293,18,12.5,7.1,10,1998
"4294",4294,17.5,9.5,0.1,10,1998
"4295",4295,14.5,2.5,0,10,1998
"4296",4296,13.5,7.3,0.4,10,1998
"4297",4297,14,7,1.1,10,1998
"4298",4298,12.3,7.8,5.5,10,1998
"4299",4299,11.5,8.8,0,10,1998
"4300",4300,13,9,0.2,10,1998
"4301",4301,11.5,8.5,0,10,1998
"4302",4302,15,9.5,2.5,10,1998
"4303",4303,15,9,1.5,10,1998
"4304",4304,17.8,8.3,0,10,1998
"4305",4305,15.3,7.8,6,10,1998
"4306",4306,18,11,0.2,10,1998
"4307",4307,18,5.6,0.9,10,1998
"4308",4308,15.2,2.8,0,10,1998
"4309",4309,17.3,8.7,12.3,10,1998
"4310",4310,14,-1.5,0,10,1998
"4311",4311,12.3,0.3,0,10,1998
"4312",4312,12,2.8,0,10,1998
"4313",4313,15.8,9.3,3.3,10,1998
"4314",4314,18.8,14,0,10,1998
"4315",4315,17.5,14.5,9.8,10,1998
"4316",4316,17.3,5.8,2.7,10,1998
"4317",4317,14.8,8.8,19.5,10,1998
"4318",4318,13.3,5.3,1,10,1998
"4319",4319,14.3,6.5,4.5,10,1998
"4320",4320,16,11.5,3.2,10,1998
"4321",4321,13.3,7,1.8,10,1998
"4322",4322,12,6.3,1,10,1998
"4323",4323,10.2,4.3,2.8,10,1998
"4324",4324,9.6,3.2,30.9,11,1998
"4325",4325,10.3,3.8,1.2,11,1998
"4326",4326,10,5.6,13.6,11,1998
"4327",4327,10,0.8,4.2,11,1998
"4328",4328,7.9,0,0.2,11,1998
"4329",4329,10.6,6,2.4,11,1998
"4330",4330,11.8,2.5,0,11,1998
"4331",4331,14.7,8,6,11,1998
"4332",4332,16.5,10.5,7.5,11,1998
"4333",4333,15.6,7,6.8,11,1998
"4334",4334,11,-0.3,0,11,1998
"4335",4335,11.2,2.5,4.4,11,1998
"4336",4336,10,4.3,0.4,11,1998
"4337",4337,9,3.4,8.7,11,1998
"4338",4338,8.6,5,0,11,1998
"4339",4339,8.5,-0.5,0.1,11,1998
"4340",4340,7,-3.5,0,11,1998
"4341",4341,4.8,-2.8,0,11,1998
"4342",4342,7.3,0.8,0,11,1998
"4343",4343,9,-2,0,11,1998
"4344",4344,6.5,-1,0,11,1998
"4345",4345,6.5,-2,0,11,1998
"4346",4346,5.8,-1.5,0,11,1998
"4347",4347,5.8,-3,0,11,1998
"4348",4348,8.8,5,11.5,11,1998
"4349",4349,6.3,1.5,0.2,11,1998
"4350",4350,11,3.3,0.3,11,1998
"4351",4351,11.8,6.8,0.5,11,1998
"4352",4352,11.8,0,3.8,11,1998
"4353",4353,12,1.3,0.2,11,1998
"4354",4354,7,0.8,0.1,12,1998
"4355",4355,5,1.8,0,12,1998
"4356",4356,4.2,0.5,0,12,1998
"4357",4357,4.2,-2,0.1,12,1998
"4358",4358,5.5,-2,0,12,1998
"4359",4359,5.5,-5.5,0,12,1998
"4360",4360,3.3,-3,0.1,12,1998
"4361",4361,9,0,0.6,12,1998
"4362",4362,10.5,0.3,3,12,1998
"4363",4363,11.5,6,0,12,1998
"4364",4364,10.3,5.3,6.5,12,1998
"4365",4365,13.5,6,0.5,12,1998
"4366",4366,14,7,3.5,12,1998
"4367",4367,14.3,7,0,12,1998
"4368",4368,14.4,11.5,1,12,1998
"4369",4369,8,5,2.5,12,1998
"4370",4370,11.5,5,0.1,12,1998
"4371",4371,10,5.5,1.4,12,1998
"4372",4372,10.5,4,4,12,1998
"4373",4373,7.8,1.5,0,12,1998
"4374",4374,5.5,-3.8,0,12,1998
"4375",4375,6.8,-2,0.5,12,1998
"4376",4376,9.8,3.8,0.5,12,1998
"4377",4377,8.7,-0.9,9,12,1998
"4378",4378,11.5,0.5,2.7,12,1998
"4379",4379,12.1,4.5,6.1,12,1998
"4380",4380,13,6,9.9,12,1998
"4381",4381,10.5,5.5,0.4,12,1998
"4382",4382,8,0,0.1,12,1998
"4383",4383,11.5,5.5,0,12,1998
"4384",4384,12.4,8,2.1,12,1998
"4385",4385,9.8,6,2.9,1,1999
"4386",4386,10.5,5.5,5.7,1,1999
"4387",4387,9.5,3,9.2,1,1999
"4388",4388,13.5,5.5,4.9,1,1999
"4389",4389,13.8,9,0.8,1,1999
"4390",4390,14.3,9,0,1,1999
"4391",4391,14.8,3,3,1,1999
"4392",4392,9,2.5,3.8,1,1999
"4393",4393,7.6,0,5.6,1,1999
"4394",4394,4.1,0.8,0,1,1999
"4395",4395,3.8,-2,0,1,1999
"4396",4396,2.5,-4.2,1.2,1,1999
"4397",4397,6.8,0.5,9.5,1,1999
"4398",4398,9,3.5,1.2,1,1999
"4399",4399,10,4.5,0.3,1,1999
"4400",4400,11.5,4.8,17.2,1,1999
"4401",4401,7.8,2.5,0,1,1999
"4402",4402,8.8,2.5,0,1,1999
"4403",4403,12,4,7,1,1999
"4404",4404,12.5,9.8,8.7,1,1999
"4405",4405,10.8,2,0.9,1,1999
"4406",4406,5.9,-3.5,0,1,1999
"4407",4407,3.5,-3,0.1,1,1999
"4408",4408,9.4,2.5,1.4,1,1999
"4409",4409,12.5,4.3,0.3,1,1999
"4410",4410,12.6,3,3.3,1,1999
"4411",4411,8.8,1.3,6.8,1,1999
"4412",4412,11.8,2.5,0.3,1,1999
"4413",4413,11.8,0.5,0.6,1,1999
"4414",4414,7,1.8,1.3,1,1999
"4415",4415,7,3,0,2,1999
"4416",4416,9.5,3.5,0,2,1999
"4417",4417,9.8,3.8,0,2,1999
"4418",4418,10.5,7.5,0,2,1999
"4419",4419,12.5,6.3,0,2,1999
"4420",4420,9.6,-1.9,0,2,1999
"4421",4421,8.5,1,3.2,2,1999
"4422",4422,6,-1.3,0,2,1999
"4423",4423,3,-3,2,2,1999
"4424",4424,3.3,-2.5,0,2,1999
"4425",4425,4.3,-3.5,0,2,1999
"4426",4426,5,-1.5,0,2,1999
"4427",4427,7.5,1.5,0,2,1999
"4428",4428,8,-6.5,1.5,2,1999
"4429",4429,7.5,-2.5,1.3,2,1999
"4430",4430,9,3,0.9,2,1999
"4431",4431,9.3,2.8,0.8,2,1999
"4432",4432,10,2.6,1.2,2,1999
"4433",4433,12.1,8.4,1.3,2,1999
"4434",4434,13.1,6,1.1,2,1999
"4435",4435,9.6,5.1,1.4,2,1999
"4436",4436,11.3,2.3,2.3,2,1999
"4437",4437,7.5,0.5,0,2,1999
"4438",4438,7.5,1.5,2.1,2,1999
"4439",4439,6.5,-3,0,2,1999
"4440",4440,9.5,3,0,2,1999
"4441",4441,9.8,6,6.4,2,1999
"4442",4442,10.4,3.8,0,2,1999
"4443",4443,12,6.5,1.8,3,1999
"4444",4444,13,10.5,0.7,3,1999
"4445",4445,15,6.5,5.4,3,1999
"4446",4446,11.1,4,6.1,3,1999
"4447",4447,7.5,1,0.1,3,1999
"4448",4448,5.1,1.5,0.1,3,1999
"4449",4449,6.2,1.5,1.7,3,1999
"4450",4450,5,2,3.5,3,1999
"4451",4451,8,3,0.1,3,1999
"4452",4452,8.5,-3.3,0,3,1999
"4453",4453,7.3,-4.5,0,3,1999
"4454",4454,12.3,2.8,0,3,1999
"4455",4455,14.5,8,2.9,3,1999
"4456",4456,13.3,-1.3,0,3,1999
"4457",4457,12.8,0.3,0,3,1999
"4458",4458,14.5,-1,0,3,1999
"4459",4459,15.5,4.8,0,3,1999
"4460",4460,19.8,4.5,0,3,1999
"4461",4461,13,3,0,3,1999
"4462",4462,11,2,0,3,1999
"4463",4463,10.8,6,0.8,3,1999
"4464",4464,12.3,4.8,0.3,3,1999
"4465",4465,11.5,6,0.3,3,1999
"4466",4466,14.8,7.8,0.7,3,1999
"4467",4467,11.7,0.8,0,3,1999
"4468",4468,12.1,3.9,1.2,3,1999
"4469",4469,11.5,-3,0,3,1999
"4470",4470,14,-3,0,3,1999
"4471",4471,15,3,0,3,1999
"4472",4472,13.6,8.8,1.7,3,1999
"4473",4473,12.8,8,0.9,3,1999
"4474",4474,18.8,4,0,4,1999
"4475",4475,20.8,8.8,0,4,1999
"4476",4476,17,4,0,4,1999
"4477",4477,12.5,7.5,0.5,4,1999
"4478",4478,16.9,10,0,4,1999
"4479",4479,15.4,9.5,0,4,1999
"4480",4480,16.8,6.8,0.1,4,1999
"4481",4481,12.2,4.8,0,4,1999
"4482",4482,15.6,9,0,4,1999
"4483",4483,16.5,7.8,0,4,1999
"4484",4484,15.3,4,0,4,1999
"4485",4485,13.5,6.8,7.7,4,1999
"4486",4486,12,4,3.4,4,1999
"4487",4487,8.8,-4,1.4,4,1999
"4488",4488,9.3,-3.5,0,4,1999
"4489",4489,11.2,-2.2,0,4,1999
"4490",4490,11,-2.2,0,4,1999
"4491",4491,12.3,0,0.3,4,1999
"4492",4492,12.5,-0.5,0,4,1999
"4493",4493,12,4.5,2,4,1999
"4494",4494,12.3,8.3,11.2,4,1999
"4495",4495,14,9,3.2,4,1999
"4496",4496,14,6.3,2.4,4,1999
"4497",4497,14,5.3,2.1,4,1999
"4498",4498,15,2.8,0,4,1999
"4499",4499,16,8.8,6.7,4,1999
"4500",4500,17.9,9.1,0.4,4,1999
"4501",4501,19,5.5,0,4,1999
"4502",4502,19.4,5.7,0,4,1999
"4503",4503,17.5,1.3,0,4,1999
"4504",4504,21.3,3.5,0,5,1999
"4505",4505,20.4,9.8,0,5,1999
"4506",4506,21.8,4.8,0,5,1999
"4507",4507,22.8,8.3,0,5,1999
"4508",4508,19,7.3,0,5,1999
"4509",4509,18.3,8.3,4,5,1999
"4510",4510,17.8,4,0,5,1999
"4511",4511,15.8,8,8.3,5,1999
"4512",4512,15.8,11.8,1.5,5,1999
"4513",4513,19.5,11,0.8,5,1999
"4514",4514,17.3,11,0.8,5,1999
"4515",4515,17.8,9.5,0.1,5,1999
"4516",4516,16.5,8.8,2.1,5,1999
"4517",4517,17.3,9.8,0.7,5,1999
"4518",4518,17.3,8.8,2.1,5,1999
"4519",4519,15,3,0.1,5,1999
"4520",4520,17.5,5.5,0,5,1999
"4521",4521,15.3,9.8,1.2,5,1999
"4522",4522,17.8,7.8,1,5,1999
"4523",4523,23.8,8.5,5.8,5,1999
"4524",4524,20.8,8.5,0,5,1999
"4525",4525,17.3,7.5,0,5,1999
"4526",4526,16.8,9.5,0,5,1999
"4527",4527,18.8,11,0,5,1999
"4528",4528,18.4,7,0.4,5,1999
"4529",4529,17.5,5.8,0,5,1999
"4530",4530,21.6,6.4,0,5,1999
"4531",4531,26,14.5,0,5,1999
"4532",4532,21.3,7.8,0,5,1999
"4533",4533,25,12.1,8.4,5,1999
"4534",4534,15.8,9,0.8,5,1999
"4535",4535,18.5,7.9,0,6,1999
"4536",4536,23.8,12.5,20.8,6,1999
"4537",4537,19.3,11.2,4.7,6,1999
"4538",4538,18.4,10,6.8,6,1999
"4539",4539,16.9,7.1,0.3,6,1999
"4540",4540,16.4,8,6.5,6,1999
"4541",4541,19,7.5,4.1,6,1999
"4542",4542,17.6,5,4.8,6,1999
"4543",4543,17.2,5,0,6,1999
"4544",4544,18.5,4,0,6,1999
"4545",4545,17,10,0,6,1999
"4546",4546,17.5,11.5,0.8,6,1999
"4547",4547,16,6.5,0,6,1999
"4548",4548,21,8,0,6,1999
"4549",4549,23,8.5,0,6,1999
"4550",4550,25.5,8.3,0,6,1999
"4551",4551,25.6,11.4,0,6,1999
"4552",4552,20.9,6,0,6,1999
"4553",4553,23.2,10.5,0,6,1999
"4554",4554,19.8,13.7,1.3,6,1999
"4555",4555,18.5,8,0,6,1999
"4556",4556,16.3,3.5,0,6,1999
"4557",4557,18.5,10,0,6,1999
"4558",4558,21.5,6.5,0,6,1999
"4559",4559,23.6,8.5,0,6,1999
"4560",4560,23.2,7,0,6,1999
"4561",4561,26.5,14.4,0.1,6,1999
"4562",4562,21.3,9.5,1.5,6,1999
"4563",4563,18.4,12.5,16.5,6,1999
"4564",4564,17.3,9,13.6,6,1999
"4565",4565,20,12.3,0.4,7,1999
"4566",4566,21.5,12.8,0.1,7,1999
"4567",4567,25.8,17,4.5,7,1999
"4568",4568,22.5,13,0,7,1999
"4569",4569,21.3,11.5,0,7,1999
"4570",4570,23,11,0,7,1999
"4571",4571,25.8,14.3,13.9,7,1999
"4572",4572,24.4,13,0,7,1999
"4573",4573,26.7,15.9,0,7,1999
"4574",4574,25.8,10.2,0,7,1999
"4575",4575,27,12.6,0,7,1999
"4576",4576,27.3,12.5,0,7,1999
"4577",4577,25,9.5,0,7,1999
"4578",4578,24.5,12.3,0.1,7,1999
"4579",4579,19.3,9,0.6,7,1999
"4580",4580,20,11,0,7,1999
"4581",4581,21.5,15,0,7,1999
"4582",4582,25,9.5,0,7,1999
"4583",4583,28,14,0,7,1999
"4584",4584,25,15.5,2.6,7,1999
"4585",4585,23.3,12.5,0.5,7,1999
"4586",4586,20,10.8,0,7,1999
"4587",4587,16.5,7.8,0,7,1999
"4588",4588,25.3,11.5,0,7,1999
"4589",4589,28.8,12.5,0,7,1999
"4590",4590,28.8,13.8,0,7,1999
"4591",4591,23.5,10.2,0,7,1999
"4592",4592,23,12.8,0,7,1999
"4593",4593,25.5,12.3,0,7,1999
"4594",4594,28.5,10.8,0,7,1999
"4595",4595,29.9,13.2,0,7,1999
"4596",4596,31,13.3,0,8,1999
"4597",4597,31.8,12.8,0,8,1999
"4598",4598,31.5,16.8,2.6,8,1999
"4599",4599,23.8,11.8,1.7,8,1999
"4600",4600,26.3,11.7,12,8,1999
"4601",4601,25,11,0,8,1999
"4602",4602,26.5,15.8,5.7,8,1999
"4603",4603,24.8,15.5,7.7,8,1999
"4604",4604,22.5,14.8,42.5,8,1999
"4605",4605,20.5,13.3,25.2,8,1999
"4606",4606,18,9,0.1,8,1999
"4607",4607,20.1,11.9,0.2,8,1999
"4608",4608,20.8,11,0.6,8,1999
"4609",4609,21.4,14.2,0.3,8,1999
"4610",4610,20.9,11.1,1.1,8,1999
"4611",4611,20.5,8.5,0,8,1999
"4612",4612,20,6.5,5.3,8,1999
"4613",4613,16.3,11.8,8.2,8,1999
"4614",4614,19.5,11.8,6.3,8,1999
"4615",4615,20.3,6.3,0,8,1999
"4616",4616,21.8,5.8,0,8,1999
"4617",4617,20.3,6.3,0,8,1999
"4618",4618,19.5,4,0,8,1999
"4619",4619,22.3,4.5,0,8,1999
"4620",4620,20.5,6,0.5,8,1999
"4621",4621,23.5,15.8,5.9,8,1999
"4622",4622,23.4,11.8,0.1,8,1999
"4623",4623,21,8.5,0,8,1999
"4624",4624,24.4,9,0,8,1999
"4625",4625,23.5,11,0,8,1999
"4626",4626,22.5,10,0,8,1999
"4627",4627,22.3,3,0,9,1999
"4628",4628,24.5,3,0,9,1999
"4629",4629,26,11,0,9,1999
"4630",4630,26.8,9.3,0,9,1999
"4631",4631,27.3,11,0,9,1999
"4632",4632,27.8,2.5,8.6,9,1999
"4633",4633,26.5,14.3,0,9,1999
"4634",4634,23,7.8,0.1,9,1999
"4635",4635,21.7,10.4,1,9,1999
